"","true","estimated","tissue_spiked","spike_color"
"sample_38731",0.65,0.212441679523877,"lung",TRUE
"sample_38732",0.65,0.433236706102869,"lung",TRUE
"sample_38733",0.65,0.146208606108318,"lung",TRUE
"sample_38734",0.65,0.391030656856661,"lung",TRUE
"sample_38735",0.65,0.394410319060881,"lung",TRUE
"sample_38736",0.65,0.11364944874433,"lung",TRUE
"sample_38737",0.65,0.241653808441585,"lung",TRUE
"sample_38738",0.65,0.323563881530802,"lung",TRUE
"sample_38739",0.65,0.162437056510538,"lung",TRUE
"sample_38740",0.65,0.397342250664853,"lung",TRUE
"sample_38741",0.65,0.202759590805985,"lung",TRUE
"sample_38742",0.65,0.322932498419311,"lung",TRUE
"sample_38743",0.65,0.331848217993724,"lung",TRUE
"sample_38744",0.65,0.251480480954303,"lung",TRUE
"sample_38745",0.65,0.253691973951015,"lung",TRUE
"sample_38746",0.65,0.398947763431197,"lung",TRUE
"sample_38747",0.65,0.230399038348397,"lung",TRUE
"sample_38748",0.65,0.325187977330359,"lung",TRUE
"sample_38749",0.65,0.233386042723128,"lung",TRUE
"sample_38750",0.65,0.285002707839166,"lung",TRUE
"sample_38751",0.65,0.329037932814339,"lung",TRUE
"sample_38752",0.65,0.439503543419935,"lung",TRUE
"sample_38753",0.65,0.361871669070026,"lung",TRUE
"sample_38754",0.65,0.241382238644423,"lung",TRUE
"sample_38755",0.65,0.463452139424806,"lung",TRUE
"sample_38756",0.65,0.157268351303156,"lung",TRUE
"sample_38757",0.65,0.369666107221181,"lung",TRUE
"sample_38758",0.65,0.415791248731941,"lung",TRUE
"sample_38759",0.65,0.37072373852137,"lung",TRUE
"sample_38760",0.65,0.299056383197096,"lung",TRUE
"sample_38761",0.65,0.413140977717597,"lung",TRUE
"sample_38762",0.65,0.479532776395297,"lung",TRUE
"sample_38763",0.65,0.50550414969111,"lung",TRUE
"sample_38764",0.65,0.471266682860738,"lung",TRUE
"sample_38765",0.65,0.350810818907756,"lung",TRUE
"sample_38766",0.65,0.408828064420415,"lung",TRUE
"sample_38767",0.65,0.300692611977535,"lung",TRUE
"sample_38768",0.65,0.081546023038362,"lung",TRUE
"sample_38769",0.65,0.497451044200546,"lung",TRUE
"sample_38770",0.65,0.235386467513791,"lung",TRUE
"sample_38771",0.65,0.247010682051181,"lung",TRUE
"sample_38772",0.65,0.389256605301951,"lung",TRUE
"sample_38773",0.65,0.390235628859968,"lung",TRUE
"sample_38774",0.65,0.330832948135396,"lung",TRUE
"sample_38775",0.65,0.263210335236912,"lung",TRUE
"sample_38776",0.65,0.322204678335506,"lung",TRUE
"sample_38777",0.65,0.266742495376702,"lung",TRUE
"sample_38778",0.65,0.254490433476316,"lung",TRUE
"sample_38779",0.65,0.344465263703343,"lung",TRUE
"sample_38780",0.65,0.270947547218742,"lung",TRUE
"sample_38781",0.65,0.459810293546881,"lung",TRUE
"sample_38782",0.65,0.0815187924645841,"lung",TRUE
"sample_38783",0.65,0.187233343155758,"lung",TRUE
"sample_38784",0.65,0.492112927297417,"lung",TRUE
"sample_38785",0.65,0.0945859964950158,"lung",TRUE
"sample_38786",0.65,0.443797158858449,"lung",TRUE
"sample_38787",0.65,0.28690627219382,"lung",TRUE
"sample_38788",0.65,0.441601756566231,"lung",TRUE
"sample_38789",0.65,0.332801645923572,"lung",TRUE
"sample_38790",0.65,0.166419994820611,"lung",TRUE
"sample_38791",0.65,0.401907787276184,"lung",TRUE
"sample_38792",0.65,0.457896080435071,"lung",TRUE
"sample_38793",0.65,0.374941369099961,"lung",TRUE
"sample_38794",0.65,0.334637340413467,"lung",TRUE
"sample_38795",0.65,0.254658201564065,"lung",TRUE
"sample_38796",0.65,0.137987016563767,"lung",TRUE
"sample_38797",0.65,0.334334805318643,"lung",TRUE
"sample_38798",0.65,0.184022677477153,"lung",TRUE
"sample_38799",0.65,0.27500820454474,"lung",TRUE
"sample_38800",0.65,0.208341738049333,"lung",TRUE
"sample_38801",0.7,0.203585464071512,"lung",TRUE
"sample_38802",0.7,0.433949556985905,"lung",TRUE
"sample_38803",0.7,0.260053671726981,"lung",TRUE
"sample_38804",0.7,0.304418278153843,"lung",TRUE
"sample_38805",0.7,0.278530830576802,"lung",TRUE
"sample_38806",0.7,0.306267756295875,"lung",TRUE
"sample_38807",0.7,0.473798388721655,"lung",TRUE
"sample_38808",0.7,0.264780636836563,"lung",TRUE
"sample_38809",0.7,0.336621583060811,"lung",TRUE
"sample_38810",0.7,0.198963893103043,"lung",TRUE
"sample_38811",0.7,0.224351889022548,"lung",TRUE
"sample_38812",0.7,0.275705448214561,"lung",TRUE
"sample_38813",0.7,0.0934037810448233,"lung",TRUE
"sample_38814",0.7,0.140393694279903,"lung",TRUE
"sample_38815",0.7,0.0543965197056239,"lung",TRUE
"sample_38816",0.7,0.380657495285501,"lung",TRUE
"sample_38817",0.7,0.608864498907412,"lung",TRUE
"sample_38818",0.7,0.0189601771818003,"lung",TRUE
"sample_38819",0.7,0.31036014550659,"lung",TRUE
"sample_38820",0.7,0.314925519740982,"lung",TRUE
"sample_38821",0.7,0.396063703829712,"lung",TRUE
"sample_38822",0.7,0.258940218984567,"lung",TRUE
"sample_38823",0.7,0.310444608974756,"lung",TRUE
"sample_38824",0.7,0.397384561039928,"lung",TRUE
"sample_38825",0.7,0.210641369999327,"lung",TRUE
"sample_38826",0.7,0.194101307166342,"lung",TRUE
"sample_38827",0.7,0.302501320676374,"lung",TRUE
"sample_38828",0.7,0.550221194415388,"lung",TRUE
"sample_38829",0.7,0.501202124564309,"lung",TRUE
"sample_38830",0.7,0.289856535841271,"lung",TRUE
"sample_38831",0.7,0.296623180006029,"lung",TRUE
"sample_38832",0.7,0.29638412263613,"lung",TRUE
"sample_38833",0.7,0.260376917392479,"lung",TRUE
"sample_38834",0.7,0.430014931668391,"lung",TRUE
"sample_38835",0.7,0.297187733293779,"lung",TRUE
"sample_38836",0.7,0.213913031048747,"lung",TRUE
"sample_38837",0.7,0.560411093779633,"lung",TRUE
"sample_38838",0.7,0.298924701140824,"lung",TRUE
"sample_38839",0.7,0.0770089866368622,"lung",TRUE
"sample_38840",0.7,0.416005809827249,"lung",TRUE
"sample_38841",0.7,0.457797370659859,"lung",TRUE
"sample_38842",0.7,0.379992906882294,"lung",TRUE
"sample_38843",0.7,0.337067320018195,"lung",TRUE
"sample_38844",0.7,0,"lung",TRUE
"sample_38845",0.7,0.32143448725862,"lung",TRUE
"sample_38846",0.7,0.310692855094815,"lung",TRUE
"sample_38847",0.7,0.351671819590189,"lung",TRUE
"sample_38848",0.7,0.123731685385557,"lung",TRUE
"sample_38849",0.7,0.173961022549409,"lung",TRUE
"sample_38850",0.7,0.144641624262555,"lung",TRUE
"sample_38851",0.7,0.360290570030099,"lung",TRUE
"sample_38852",0.7,0.284711736762416,"lung",TRUE
"sample_38853",0.7,0.317736223567277,"lung",TRUE
"sample_38854",0.7,0.1897144237267,"lung",TRUE
"sample_38855",0.7,0.355142983010143,"lung",TRUE
"sample_38856",0.7,0.230343150526586,"lung",TRUE
"sample_38857",0.7,0.38693707956777,"lung",TRUE
"sample_38858",0.7,0.255698786959194,"lung",TRUE
"sample_38859",0.7,0.345659107446152,"lung",TRUE
"sample_38860",0.7,0.0516804820594615,"lung",TRUE
"sample_38861",0.7,0.458293502430433,"lung",TRUE
"sample_38862",0.7,0.471299812355123,"lung",TRUE
"sample_38863",0.7,0.378081628713145,"lung",TRUE
"sample_38864",0.7,0.424588580503311,"lung",TRUE
"sample_38865",0.7,0.444532529011314,"lung",TRUE
"sample_38866",0.7,0.40225362897971,"lung",TRUE
"sample_38867",0.7,0.30742992707028,"lung",TRUE
"sample_38868",0.7,0.347045323675937,"lung",TRUE
"sample_38869",0.7,0.320187175914192,"lung",TRUE
"sample_38870",0.7,0.470639025061958,"lung",TRUE
"sample_38871",0.7,0.528083477395721,"lung",TRUE
"sample_38872",0.7,0.522593375051882,"lung",TRUE
"sample_38873",0.7,0.393138650119843,"lung",TRUE
"sample_38874",0.7,0.0500018791861859,"lung",TRUE
"sample_38875",0.7,0.317432907259811,"lung",TRUE
"sample_38876",0.7,0.271869691215317,"lung",TRUE
"sample_38877",0.7,0.302948868362984,"lung",TRUE
"sample_38878",0.7,0.196894972774905,"lung",TRUE
"sample_38879",0.7,0.418032024630221,"lung",TRUE
"sample_38880",0.7,0.253839181250312,"lung",TRUE
"sample_38881",0.7,0.274977915735127,"lung",TRUE
"sample_38882",0.7,0.322599850919984,"lung",TRUE
"sample_38883",0.7,0.288820967024964,"lung",TRUE
"sample_38884",0.7,0.310264075947585,"lung",TRUE
"sample_38885",0.7,0.128062608002111,"lung",TRUE
"sample_38886",0.7,0.444636470475919,"lung",TRUE
"sample_38887",0.7,0.357882187032881,"lung",TRUE
"sample_38888",0.7,0.260954253543415,"lung",TRUE
"sample_38889",0.7,0.289059806488302,"lung",TRUE
"sample_38890",0.7,0.317068180109373,"lung",TRUE
"sample_38891",0.7,0.148035051040775,"lung",TRUE
"sample_38892",0.7,0.344551567009867,"lung",TRUE
"sample_38893",0.7,0.314045436172487,"lung",TRUE
"sample_38894",0.7,0.206350934365829,"lung",TRUE
"sample_38895",0.7,0.31910948265629,"lung",TRUE
"sample_38896",0.7,0.506540913023941,"lung",TRUE
"sample_38897",0.7,0.45349766607591,"lung",TRUE
"sample_38898",0.7,0.313189211592523,"lung",TRUE
"sample_38899",0.7,0.441103697603227,"lung",TRUE
"sample_38900",0.7,0.221391983937462,"lung",TRUE
"sample_38901",0.7,0.119387270656628,"lung",TRUE
"sample_38902",0.7,0.365454480575944,"lung",TRUE
"sample_38903",0.7,0.500304855756174,"lung",TRUE
"sample_38904",0.7,0.466814750400647,"lung",TRUE
"sample_38905",0.7,0.376230120494587,"lung",TRUE
"sample_38906",0.7,0.254485531919025,"lung",TRUE
"sample_38907",0.7,0.26175080613768,"lung",TRUE
"sample_38908",0.7,0.140939023060325,"lung",TRUE
"sample_38909",0.7,0.414178108853773,"lung",TRUE
"sample_38910",0.7,0.408182709272681,"lung",TRUE
"sample_38911",0.7,0.468508869691952,"lung",TRUE
"sample_38912",0.7,0.356360353730866,"lung",TRUE
"sample_38913",0.7,0.200859346414878,"lung",TRUE
"sample_38914",0.7,0.379427180340779,"lung",TRUE
"sample_38915",0.7,0.42863849594378,"lung",TRUE
"sample_38916",0.7,0.218889262519337,"lung",TRUE
"sample_38917",0.7,0.276065304433499,"lung",TRUE
"sample_38918",0.7,0.391927101751975,"lung",TRUE
"sample_38919",0.7,0.396220858963022,"lung",TRUE
"sample_38920",0.7,0.0993334495739314,"lung",TRUE
"sample_38921",0.7,0.298798008904948,"lung",TRUE
"sample_38922",0.7,0.579011414102163,"lung",TRUE
"sample_38923",0.7,0.286759234762115,"lung",TRUE
"sample_38924",0.7,0.298616126411477,"lung",TRUE
"sample_38925",0.7,0.158244777364893,"lung",TRUE
"sample_38926",0.7,0.349682517295461,"lung",TRUE
"sample_38927",0.7,0.213000207461768,"lung",TRUE
"sample_38928",0.7,0.112710652415036,"lung",TRUE
"sample_38929",0.7,0.233341889116149,"lung",TRUE
"sample_38930",0.7,0.369320929271716,"lung",TRUE
"sample_38931",0.7,0.215673023446502,"lung",TRUE
"sample_38932",0.7,0.325924460501151,"lung",TRUE
"sample_38933",0.7,0.353979873401163,"lung",TRUE
"sample_38934",0.7,0.292432329038705,"lung",TRUE
"sample_38935",0.7,0.13387556389199,"lung",TRUE
"sample_38936",0.7,0.252067858171564,"lung",TRUE
"sample_38937",0.7,0.285002155080149,"lung",TRUE
"sample_38938",0.7,0.409366161024496,"lung",TRUE
"sample_38939",0.7,0.459293011363381,"lung",TRUE
"sample_38940",0.7,0.337970517468777,"lung",TRUE
"sample_38941",0.7,0.24637247893412,"lung",TRUE
"sample_38942",0.7,0.277925076236161,"lung",TRUE
"sample_38943",0.7,0.414037444532952,"lung",TRUE
"sample_38944",0.7,0.343318120366904,"lung",TRUE
"sample_38945",0.7,0.366359821745836,"lung",TRUE
"sample_38946",0.7,0.322825007952027,"lung",TRUE
"sample_38947",0.7,0.208947049455782,"lung",TRUE
"sample_38948",0.7,0.123025817658548,"lung",TRUE
"sample_38949",0.7,0.149843891783096,"lung",TRUE
"sample_38950",0.7,0.160505240988278,"lung",TRUE
"sample_38951",0.7,0.273949392653699,"lung",TRUE
"sample_38952",0.7,0.371266091871737,"lung",TRUE
"sample_38953",0.7,0.185846723976104,"lung",TRUE
"sample_38954",0.7,0.453814551922585,"lung",TRUE
"sample_38955",0.7,0.269352625388836,"lung",TRUE
"sample_38956",0.7,0.377935369058657,"lung",TRUE
"sample_38957",0.7,0.441991542145148,"lung",TRUE
"sample_38958",0.7,0.370447596828916,"lung",TRUE
"sample_38959",0.7,0.56106534353197,"lung",TRUE
"sample_38960",0.7,0.39568603404226,"lung",TRUE
"sample_38961",0.7,0.214063207335884,"lung",TRUE
"sample_38962",0.7,0.261034855814257,"lung",TRUE
"sample_38963",0.7,0.289053599823549,"lung",TRUE
"sample_38964",0.7,0.489689307143314,"lung",TRUE
"sample_38965",0.7,0.269184390934165,"lung",TRUE
"sample_38966",0.7,0.49456052659602,"lung",TRUE
"sample_38967",0.7,0.344389573245828,"lung",TRUE
"sample_38968",0.7,0.160753200742915,"lung",TRUE
"sample_38969",0.7,0.326406121783442,"lung",TRUE
"sample_38970",0.7,0.440431845491262,"lung",TRUE
"sample_38971",0.7,0.22029297048267,"lung",TRUE
"sample_38972",0.7,0.243685254824682,"lung",TRUE
"sample_38973",0.7,0.355468070993537,"lung",TRUE
"sample_38974",0.7,0.252649342364449,"lung",TRUE
"sample_38975",0.7,0.29706216724495,"lung",TRUE
"sample_38976",0.7,0.42723951513282,"lung",TRUE
"sample_38977",0.7,0.206419844819224,"lung",TRUE
"sample_38978",0.7,0.471892582257775,"lung",TRUE
"sample_38979",0.7,0.305209599134969,"lung",TRUE
"sample_38980",0.7,0.294767312932522,"lung",TRUE
"sample_38981",0.7,0.325896920520405,"lung",TRUE
"sample_38982",0.7,0.243425988810728,"lung",TRUE
"sample_38983",0.7,0.409471314144861,"lung",TRUE
"sample_38984",0.7,0.402568619832057,"lung",TRUE
"sample_38985",0.7,0.301957239065407,"lung",TRUE
"sample_38986",0.7,0.204613519743488,"lung",TRUE
"sample_38987",0.7,0.488933370753612,"lung",TRUE
"sample_38988",0.7,0.22943322311911,"lung",TRUE
"sample_38989",0.7,0.300668897289457,"lung",TRUE
"sample_38990",0.7,0.562016112981869,"lung",TRUE
"sample_38991",0.7,0.238485846799871,"lung",TRUE
"sample_38992",0.7,0.379266981732661,"lung",TRUE
"sample_38993",0.7,0.475113110654919,"lung",TRUE
"sample_38994",0.7,0.292411789688386,"lung",TRUE
"sample_38995",0.7,0.154534406072216,"lung",TRUE
"sample_38996",0.7,0.340795037680905,"lung",TRUE
"sample_38997",0.7,0.321249028321099,"lung",TRUE
"sample_38998",0.7,0.409297978278579,"lung",TRUE
"sample_38999",0.7,0.376982825596638,"lung",TRUE
"sample_39000",0.7,0.330507992335412,"lung",TRUE
"sample_39001",0.75,0.494014588270869,"lung",TRUE
"sample_39002",0.75,0.346349640013392,"lung",TRUE
"sample_39003",0.75,0.250423501506351,"lung",TRUE
"sample_39004",0.75,0.359076440824151,"lung",TRUE
"sample_39005",0.75,0.467854234526113,"lung",TRUE
"sample_39006",0.75,0.248794077322323,"lung",TRUE
"sample_39007",0.75,0.165392882955699,"lung",TRUE
"sample_39008",0.75,0.35565637422968,"lung",TRUE
"sample_39009",0.75,0.460749229321628,"lung",TRUE
"sample_39010",0.75,0.514432162779127,"lung",TRUE
"sample_39011",0.75,0.420780558476466,"lung",TRUE
"sample_39012",0.75,0.438753211161472,"lung",TRUE
"sample_39013",0.75,0.213383628529251,"lung",TRUE
"sample_39014",0.75,0.194366717414031,"lung",TRUE
"sample_39015",0.75,0.54584578623887,"lung",TRUE
"sample_39016",0.75,0.332843113779081,"lung",TRUE
"sample_39017",0.75,0.374742726648065,"lung",TRUE
"sample_39018",0.75,0.199190269713996,"lung",TRUE
"sample_39019",0.75,0.490767644040097,"lung",TRUE
"sample_39020",0.75,0.278204542209924,"lung",TRUE
"sample_39021",0.75,0.382487495249792,"lung",TRUE
"sample_39022",0.75,0.394926015293872,"lung",TRUE
"sample_39023",0.75,0.403797643541669,"lung",TRUE
"sample_39024",0.75,0.3171138637114,"lung",TRUE
"sample_39025",0.75,0.315785395859313,"lung",TRUE
"sample_39026",0.75,0.43658999608854,"lung",TRUE
"sample_39027",0.75,0.485740295391457,"lung",TRUE
"sample_39028",0.75,0.27569924724369,"lung",TRUE
"sample_39029",0.75,0.39865764348613,"lung",TRUE
"sample_39030",0.75,0.514006784250265,"lung",TRUE
"sample_39031",0.75,0.447707170229739,"lung",TRUE
"sample_39032",0.75,0.465830316193579,"lung",TRUE
"sample_39033",0.75,0.298622914492093,"lung",TRUE
"sample_39034",0.75,0.374451868887009,"lung",TRUE
"sample_39035",0.75,0.372435554973164,"lung",TRUE
"sample_39036",0.75,0.281119129643634,"lung",TRUE
"sample_39037",0.75,0.395914633004028,"lung",TRUE
"sample_39038",0.75,0.310130106432948,"lung",TRUE
"sample_39039",0.75,0.305136807353048,"lung",TRUE
"sample_39040",0.75,0.364933904652577,"lung",TRUE
"sample_39041",0.75,0.423831180902633,"lung",TRUE
"sample_39042",0.75,0.174573037271209,"lung",TRUE
"sample_39043",0.75,0.460464001809103,"lung",TRUE
"sample_39044",0.75,0.309478365391257,"lung",TRUE
"sample_39045",0.75,0.446847082528556,"lung",TRUE
"sample_39046",0.75,0.355790389732324,"lung",TRUE
"sample_39047",0.75,0.321130554606187,"lung",TRUE
"sample_39048",0.75,0.412526745205724,"lung",TRUE
"sample_39049",0.75,0.271206178538937,"lung",TRUE
"sample_39050",0.75,0.379084278256363,"lung",TRUE
"sample_39051",0.75,0.325339016232006,"lung",TRUE
"sample_39052",0.75,0.312908041426317,"lung",TRUE
"sample_39053",0.75,0.298154701627615,"lung",TRUE
"sample_39054",0.75,0.147036584400707,"lung",TRUE
"sample_39055",0.75,0.401786145043112,"lung",TRUE
"sample_39056",0.75,0.361796413298427,"lung",TRUE
"sample_39057",0.75,0.325745495486797,"lung",TRUE
"sample_39058",0.75,0.449320228963155,"lung",TRUE
"sample_39059",0.75,0.370976774516016,"lung",TRUE
"sample_39060",0.75,0.341665172112558,"lung",TRUE
"sample_39061",0.75,0.185631761724382,"lung",TRUE
"sample_39062",0.75,0.528946199323746,"lung",TRUE
"sample_39063",0.75,0.271695262579022,"lung",TRUE
"sample_39064",0.75,0.547605588220382,"lung",TRUE
"sample_39065",0.75,0.37394584110097,"lung",TRUE
"sample_39066",0.75,0.238365876157604,"lung",TRUE
"sample_39067",0.75,0.548735151282245,"lung",TRUE
"sample_39068",0.75,0.44102571737873,"lung",TRUE
"sample_39069",0.75,0.337513104383764,"lung",TRUE
"sample_39070",0.75,0.373670419742794,"lung",TRUE
"sample_39071",0.75,0.318453437581987,"lung",TRUE
"sample_39072",0.75,0.368377332561743,"lung",TRUE
"sample_39073",0.75,0.290271800323555,"lung",TRUE
"sample_39074",0.75,0.384376391334004,"lung",TRUE
"sample_39075",0.75,0.331954609573366,"lung",TRUE
"sample_39076",0.75,0.49031613428052,"lung",TRUE
"sample_39077",0.75,0.581623811805765,"lung",TRUE
"sample_39078",0.75,0.285961745399633,"lung",TRUE
"sample_39079",0.75,0.216249928943037,"lung",TRUE
"sample_39080",0.75,0.213257000895043,"lung",TRUE
"sample_39081",0.75,0.51977345556563,"lung",TRUE
"sample_39082",0.75,0.358340826906071,"lung",TRUE
"sample_39083",0.75,0.271847316299739,"lung",TRUE
"sample_39084",0.75,0.24051279419629,"lung",TRUE
"sample_39085",0.75,0.205931626314297,"lung",TRUE
"sample_39086",0.75,0.508434065617576,"lung",TRUE
"sample_39087",0.75,0.474932130123573,"lung",TRUE
"sample_39088",0.75,0.574594516459412,"lung",TRUE
"sample_39089",0.75,0.374518645041569,"lung",TRUE
"sample_39090",0.75,0.402432198234125,"lung",TRUE
"sample_39091",0.75,0.180962896958695,"lung",TRUE
"sample_39092",0.75,0.358515008671111,"lung",TRUE
"sample_39093",0.75,0.135994207809003,"lung",TRUE
"sample_39094",0.75,0.115433901811959,"lung",TRUE
"sample_39095",0.75,0.255324085210436,"lung",TRUE
"sample_39096",0.75,0.429431210040746,"lung",TRUE
"sample_39097",0.75,0.517345583465854,"lung",TRUE
"sample_39098",0.75,0.314001535771449,"lung",TRUE
"sample_39099",0.75,0.159651541569732,"lung",TRUE
"sample_39100",0.75,0.370753903996954,"lung",TRUE
"sample_39101",0.75,0.271538713994188,"lung",TRUE
"sample_39102",0.75,0.276756023305272,"lung",TRUE
"sample_39103",0.75,0.31699544277288,"lung",TRUE
"sample_39104",0.75,0.498872813516757,"lung",TRUE
"sample_39105",0.75,0.245949817400308,"lung",TRUE
"sample_39106",0.75,0.361324204794301,"lung",TRUE
"sample_39107",0.75,0.260908924843414,"lung",TRUE
"sample_39108",0.75,0.279955538404969,"lung",TRUE
"sample_39109",0.75,0.149317912023753,"lung",TRUE
"sample_39110",0.75,0.298672148059437,"lung",TRUE
"sample_39111",0.75,0.515404133684957,"lung",TRUE
"sample_39112",0.75,0.405449581819417,"lung",TRUE
"sample_39113",0.75,0.319816425790992,"lung",TRUE
"sample_39114",0.75,0.365501283765331,"lung",TRUE
"sample_39115",0.75,0.230930662687963,"lung",TRUE
"sample_39116",0.75,0.303900577050816,"lung",TRUE
"sample_39117",0.75,0.108471796429401,"lung",TRUE
"sample_39118",0.75,0.388808428048356,"lung",TRUE
"sample_39119",0.75,0.190344585617009,"lung",TRUE
"sample_39120",0.75,0.461028044651935,"lung",TRUE
"sample_39121",0.75,0.405597498896199,"lung",TRUE
"sample_39122",0.75,0.476528476533564,"lung",TRUE
"sample_39123",0.75,0.188692902037047,"lung",TRUE
"sample_39124",0.75,0.325858828968584,"lung",TRUE
"sample_39125",0.75,0.0466110658279033,"lung",TRUE
"sample_39126",0.75,0.352744532436335,"lung",TRUE
"sample_39127",0.75,0.266504817959714,"lung",TRUE
"sample_39128",0.75,0.361046474414527,"lung",TRUE
"sample_39129",0.75,0.388575760257576,"lung",TRUE
"sample_39130",0.75,0.285367542354308,"lung",TRUE
"sample_39131",0.75,0.496682018016568,"lung",TRUE
"sample_39132",0.75,0.104744537075187,"lung",TRUE
"sample_39133",0.75,0.156034056393936,"lung",TRUE
"sample_39134",0.75,0.402733994965323,"lung",TRUE
"sample_39135",0.75,0.237317631161134,"lung",TRUE
"sample_39136",0.75,0.240301942865853,"lung",TRUE
"sample_39137",0.75,0.0818778767977834,"lung",TRUE
"sample_39138",0.75,0.425343567318717,"lung",TRUE
"sample_39139",0.75,0.238537325816549,"lung",TRUE
"sample_39140",0.75,0.382917534495471,"lung",TRUE
"sample_39141",0.75,0.378017357413199,"lung",TRUE
"sample_39142",0.75,0.488656547006434,"lung",TRUE
"sample_39143",0.75,0.448672543195219,"lung",TRUE
