"heart","yr_dif","fit","lwr","upr"
0.80958970898094,3,1.51704286175238,1.4519718087821,1.58211391472265
1.50154079742392,3,1.51704286175238,1.4519718087821,1.58211391472265
0.436111578111311,3,1.51704286175238,1.4519718087821,1.58211391472265
1.52561521399735,3,1.51704286175238,1.4519718087821,1.58211391472265
1.78699425411309,3,1.51704286175238,1.4519718087821,1.58211391472265
1.42297319068389,3,1.51704286175238,1.4519718087821,1.58211391472265
1.2783697426324,3,1.51704286175238,1.4519718087821,1.58211391472265
1.60261156885382,3,1.51704286175238,1.4519718087821,1.58211391472265
1.45691371572434,3,1.51704286175238,1.4519718087821,1.58211391472265
1.37992392824404,3,1.51704286175238,1.4519718087821,1.58211391472265
1.58796319015187,3,1.51704286175238,1.4519718087821,1.58211391472265
2.06053952900931,4,1.51156520587248,1.44786720780877,1.57526320393618
0.778677282878077,4,1.51156520587248,1.44786720780877,1.57526320393618
1.93810502269323,4,1.51156520587248,1.44786720780877,1.57526320393618
1.27367737067257,4,1.51156520587248,1.44786720780877,1.57526320393618
1.35556431470712,4,1.51156520587248,1.44786720780877,1.57526320393618
2.8983183823175,4,1.51156520587248,1.44786720780877,1.57526320393618
1.39546790560347,4,1.51156520587248,1.44786720780877,1.57526320393618
1.52031358920974,4,1.51156520587248,1.44786720780877,1.57526320393618
2.56513673477884,4,1.51156520587248,1.44786720780877,1.57526320393618
1.36118037119505,4,1.51156520587248,1.44786720780877,1.57526320393618
0.807779337413064,4,1.51156520587248,1.44786720780877,1.57526320393618
1.00686606048631,4,1.51156520587248,1.44786720780877,1.57526320393618
1.32642425869171,4,1.51156520587248,1.44786720780877,1.57526320393618
0.422736013317471,4,1.51156520587248,1.44786720780877,1.57526320393618
0.422736013317471,4,1.51156520587248,1.44786720780877,1.57526320393618
1.20925753954821,4,1.51156520587248,1.44786720780877,1.57526320393618
1.03414399142466,4,1.51156520587248,1.44786720780877,1.57526320393618
1.20539017698684,4,1.51156520587248,1.44786720780877,1.57526320393618
1.33639077733621,4,1.51156520587248,1.44786720780877,1.57526320393618
1.83193564041008,4,1.51156520587248,1.44786720780877,1.57526320393618
1.54316759125701,5,1.50608754999258,1.43837067979778,1.57380442018738
1.41983512083106,5,1.50608754999258,1.43837067979778,1.57380442018738
1.30550099465108,5,1.50608754999258,1.43837067979778,1.57380442018738
1.53650683622559,5,1.50608754999258,1.43837067979778,1.57380442018738
2.32706115580915,5,1.50608754999258,1.43837067979778,1.57380442018738
3.43670096478376,6,1.50060989411268,1.42432974866429,1.57689003956108
1.76470684454358,6,1.50060989411268,1.42432974866429,1.57689003956108
1.61545268340833,6,1.50060989411268,1.42432974866429,1.57689003956108
1.50998593126205,6,1.50060989411268,1.42432974866429,1.57689003956108
1.20564051272839,6,1.50060989411268,1.42432974866429,1.57689003956108
1.39478657454814,6,1.50060989411268,1.42432974866429,1.57689003956108
1.44677336975855,6,1.50060989411268,1.42432974866429,1.57689003956108
1.44677336975855,6,1.50060989411268,1.42432974866429,1.57689003956108
1.01832150613279,6,1.50060989411268,1.42432974866429,1.57689003956108
2.06539598393329,6,1.50060989411268,1.42432974866429,1.57689003956108
1.55003464117144,6,1.50060989411268,1.42432974866429,1.57689003956108
1.28254091053161,6,1.50060989411268,1.42432974866429,1.57689003956108
0.87174700336838,6,1.50060989411268,1.42432974866429,1.57689003956108
1.65620245839136,6,1.50060989411268,1.42432974866429,1.57689003956108
1.35148408154628,6,1.50060989411268,1.42432974866429,1.57689003956108
0.797187221953562,6,1.50060989411268,1.42432974866429,1.57689003956108
1.02577186917386,6,1.50060989411268,1.42432974866429,1.57689003956108
1.99288882180991,6,1.50060989411268,1.42432974866429,1.57689003956108
3.00376386589704,6,1.50060989411268,1.42432974866429,1.57689003956108
1.50168223108818,6,1.50060989411268,1.42432974866429,1.57689003956108
1.90974214105679,6,1.50060989411268,1.42432974866429,1.57689003956108
1.05149600200816,6,1.50060989411268,1.42432974866429,1.57689003956108
1.14493780226071,6,1.50060989411268,1.42432974866429,1.57689003956108
1.51637480347574,6,1.50060989411268,1.42432974866429,1.57689003956108
2.15750165937351,6,1.50060989411268,1.42432974866429,1.57689003956108
1.11541585561238,6,1.50060989411268,1.42432974866429,1.57689003956108
1.58518577418023,6,1.50060989411268,1.42432974866429,1.57689003956108
1.95728771566292,6,1.50060989411268,1.42432974866429,1.57689003956108
2.95155700591016,6,1.50060989411268,1.42432974866429,1.57689003956108
0.91275840622822,6,1.50060989411268,1.42432974866429,1.57689003956108
1.13820445794803,6,1.50060989411268,1.42432974866429,1.57689003956108
1.08897399703171,7,1.49513223823279,1.40706014731137,1.5832043291542
1.45488110437663,7,1.49513223823279,1.40706014731137,1.5832043291542
0.594654027376205,7,1.49513223823279,1.40706014731137,1.5832043291542
1.49124817702736,7,1.49513223823279,1.40706014731137,1.5832043291542
1.42503128575626,7,1.49513223823279,1.40706014731137,1.5832043291542
1.44918806840731,7,1.49513223823279,1.40706014731137,1.5832043291542
0.940208214854724,7,1.49513223823279,1.40706014731137,1.5832043291542
1.31274351252854,7,1.49513223823279,1.40706014731137,1.5832043291542
1.44709792473616,7,1.49513223823279,1.40706014731137,1.5832043291542
1.35396126089038,7,1.49513223823279,1.40706014731137,1.5832043291542
1.14088621128288,7,1.49513223823279,1.40706014731137,1.5832043291542
1.55660170082792,7,1.49513223823279,1.40706014731137,1.5832043291542
2.06469328234698,7,1.49513223823279,1.40706014731137,1.5832043291542
